Horodatage;Temperature;Densité;Viscosité_dynamique;Humidite;Ecart_de_viscosité;4_µm;5_µm;6_µm;10_µm;12_µm;14_µm;20_µm;21_µm;25_µm;30_µm;38_µm;50_µm;60_µm;70_µm;100_µm;200_µm;Total_de_particules
03:06;27.49765778;865.3060913;28.16851623;0.155761719;5.306091309;25240;11364;3630;2602;1954;1081;1013;820;622;421;421;256;189;94;12;0;49719
03:07;27.51098061;865.3060913;28.08697498;0.156036377;5.306091309;22570;8633;2106;1295;859;321;274;167;97;45;45;21;14;6;12;0;36465
03:08;27.52596855;866.3339233;27.78623463;0.15625;6.33392334;25179;10974;2861;1849;1235;511;464;333;234;148;148;101;83;40;13;1;44173
03:09;27.5427494;866.0769653;27.75009186;0.156158447;6.076965332;23195;9377;2355;1526;1069;438;396;284;193;117;117;69;48;25;8;4;39217
03:10;27.56375694;865.5630493;28.11283246;0.156036377;5.563049316;26262;11452;3332;2241;1592;763;690;526;397;246;246;133;94;50;9;1;48033
03:11;27.58117676;866.7193604;27.51474315;0.156158447;6.719360352;22836;9622;2610;1686;1129;431;379;264;175;86;86;46;35;20;6;1;39411
03:12;27.60154343;865.8200073;27.86432928;0.156188965;5.820007324;25634;11443;3304;2283;1666;847;766;596;442;287;287;178;129;67;5;2;47934
03:13;27.6198597;865.8200073;27.87160827;0.156311035;5.820007324;22203;8835;2250;1419;963;383;335;208;139;83;83;47;37;20;10;0;37015
03:14;27.6391983;865.9484863;27.82020159;0.15612793;5.948486328;25170;11367;3952;2912;2282;1426;1352;1117;886;592;592;357;269;112;8;2;52394
03:15;27.65751266;866.5908813;27.62946044;0.15637207;6.590881348;25969;11935;3812;2709;2034;1146;1071;861;655;409;409;243;186;85;11;1;51535
03:16;27.67275429;866.3339233;27.57706586;0.156219482;6.33392334;22884;8838;2109;1357;907;340;308;200;128;72;72;34;28;8;11;2;37296
03:17;27.69452477;865.5630493;27.60371333;0.156524658;5.563049316;21894;9292;2580;1746;1299;637;590;471;369;245;245;137;98;51;8;2;39662
03:18;27.70822716;866.3339233;27.59870421;0.156555176;6.33392334;18709;7543;2001;1300;921;400;357;267;182;108;108;63;45;19;12;1;32035
03:19;27.7346077;865.8200073;27.4829166;0.156555176;5.820007324;19268;7186;1759;1091;721;258;223;154;100;50;50;24;18;4;9;3;30915
03:20;27.75048828;866.2054443;27.70286263;0.156311035;6.205444336;22431;9489;2966;2106;1628;926;859;700;538;374;374;235;177;80;9;1;42892
03:21;27.7694416;865.4345703;27.86649158;0.156616211;5.434570313;24110;10259;2942;2066;1555;904;859;708;566;388;388;255;190;76;7;0;45273
03:22;27.78903198;866.0769653;27.67163655;0.156707764;6.076965332;22082;8486;2106;1350;914;410;372;256;173;120;120;63;44;13;5;3;36514
03:23;27.81528091;866.4624023;27.57452615;0.156219482;6.462402344;23315;9983;2719;1796;1292;625;577;440;308;207;207;116;98;37;5;1;41725
03:24;27.84101868;866.4624023;27.34783851;0.156707764;6.462402344;20957;8133;1982;1221;818;339;309;226;154;98;98;58;47;21;8;0;34469
03:25;27.85036469;865.9484863;27.32594963;0.156494141;5.948486328;22963;9163;2282;1477;1038;486;438;327;242;156;156;104;71;28;6;3;38937
03:26;27.87379646;866.0769653;27.69777877;0.156341553;6.076965332;25710;11167;3097;2066;1447;639;583;434;308;195;195;112;81;41;6;3;46081
03:27;27.89607239;865.9484863;27.70663402;0.156677246;5.948486328;24600;10668;2982;2013;1448;702;648;511;388;274;274;187;146;65;7;2;44913
03:28;27.90964508;865.8200073;27.61967178;0.156646729;5.820007324;20297;8635;2160;1367;900;331;291;186;126;65;65;35;29;19;10;4;34516
03:29;27.92218971;866.2054443;27.51281974;0.156829834;6.205444336;22557;9490;2290;1406;909;308;258;180;90;38;38;19;12;2;15;1;37612
03:30;27.93793678;866.2054443;27.27887593;0.156982422;6.205444336;20975;8421;1997;1250;805;269;230;145;93;48;48;23;15;6;6;3;34331
03:31;27.95803642;865.4345703;27.35604579;0.157196045;5.434570313;23329;9994;2982;2106;1587;876;837;673;512;340;340;204;153;69;6;2;44008
03:32;27.95918846;865.8200073;27.34372369;0.157196045;5.820007324;27106;12210;3971;2810;2156;1149;1083;911;721;495;495;294;218;108;13;2;53740
03:33;27.95637321;865.6915283;27.63506491;0.156829834;5.69152832;26163;11926;3455;2381;1774;948;880;707;567;369;369;247;197;95;6;0;50084
03:34;27.94241905;865.8200073;27.36724284;0.157073975;5.820007324;24098;10278;2434;1465;952;352;309;217;146;79;79;43;35;14;11;1;40512
03:35;27.93255997;865.8200073;27.3389772;0.157409668;5.820007324;23403;9594;2556;1675;1215;541;492;363;275;158;158;99;77;36;6;3;40648
03:36;27.91028404;866.4624023;27.50785183;0.157470703;6.462402344;22952;9637;2822;1965;1476;769;708;566;422;269;269;169;127;55;8;0;42214
03:37;27.90375328;865.9484863;27.68726368;0.157348633;5.948486328;23756;10638;3333;2330;1709;933;865;719;549;366;366;218;150;66;11;1;46009
03:38;27.90004158;866.3339233;27.36054547;0.157745361;6.33392334;23051;10343;2929;1976;1430;748;689;556;426;285;285;182;133;70;12;2;43115
03:39;27.88800812;866.0769653;27.66855038;0.157073975;6.076965332;25182;11302;3013;1959;1356;571;516;362;252;152;152;91;64;20;7;2;44999
03:40;27.9017067;866.2054443;27.55196695;0.157287598;6.205444336;20870;8943;2161;1353;902;299;246;152;87;47;47;17;9;3;14;1;35150
03:41;27.90413857;865.8200073;27.38313656;0.157806396;5.820007324;19871;8676;2199;1387;850;283;241;139;80;40;40;16;11;5;11;1;33849
03:42;27.91309929;865.9484863;27.58794441;0.157318115;5.948486328;24530;10556;2959;1939;1346;597;542;401;285;161;161;82;60;31;4;0;43654
03:43;27.91591644;865.1776123;27.72111935;0.157745361;5.177612305;26770;12743;4049;2800;2102;1085;983;786;594;403;403;240;190;91;8;0;53247
03:44;27.92616081;865.6915283;27.52941311;0.157165527;5.69152832;25699;11238;2980;1979;1362;580;527;401;299;194;194;102;76;35;6;0;45672
03:45;27.94216156;866.0769653;27.62278682;0.157806396;6.076965332;25069;11648;3840;2761;2149;1225;1148;946;757;525;525;311;228;103;7;1;51242
03:46;27.95009995;865.4345703;27.39135991;0.157470703;5.434570313;20118;8866;2314;1511;1060;489;437;320;221;128;128;78;63;37;9;0;35779
03:47;27.96482086;865.9484863;27.29224344;0.156982422;5.948486328;21514;9483;2185;1380;903;293;255;163;84;25;25;11;9;3;8;3;36341
03:48;27.97531891;865.3060913;27.38410747;0.157226563;5.306091309;22504;9503;2236;1315;835;261;221;131;62;27;27;7;4;1;6;1;37140
03:49;27.99003983;866.0769653;27.2926616;0.15737915;6.076965332;36568;19589;5010;3072;2001;897;827;622;460;292;292;167;123;57;5;0;69982
03:50;27.99925613;866.7193604;27.42502373;0.157562256;6.719360352;24817;11550;3694;2629;1996;1109;1033;841;657;443;443;257;199;99;2;1;49769
03:51;28.01858521;865.5630493;27.63833012;0.157867432;5.563049316;18933;7404;1858;1195;820;314;282;183;111;62;62;44;32;13;9;1;31322
03:52;28.02921104;865.6915283;27.34178538;0.157867432;5.69152832;20628;8957;2224;1402;954;326;286;212;146;86;86;55;43;32;8;3;35445
03:53;28.03663445;865.6915283;27.37327409;0.157745361;5.69152832;20490;8540;2054;1272;821;274;231;133;74;38;38;20;17;6;19;1;34027
03:54;28.05647469;865.9484863;27.31909929;0.157318115;5.948486328;18053;6567;1520;939;617;216;179;114;61;21;21;9;6;1;13;3;28337
03:55;28.06312943;865.8200073;27.22389041;0.157623291;5.820007324;24042;10464;2950;1998;1426;695;641;508;366;243;243;158;106;47;19;2;43906
03:56;28.07746506;865.1776123;27.35004271;0.158355713;5.177612305;23037;9327;2498;1733;1248;611;566;445;315;203;203;117;81;24;5;3;40413
03:57;28.09589767;866.2054443;27.30011917;0.158569336;6.205444336;20718;7887;2031;1307;930;393;341;249;173;106;106;69;49;21;8;2;34388
03:58;28.10639191;865.8200073;27.5986616;0.158050537;5.820007324;21901;8649;2105;1322;856;349;299;204;123;64;64;35;23;8;8;1;36010
03:59;28.12674332;865.8200073;27.15623402;0.158416748;5.820007324;20743;8353;2289;1533;1118;542;483;361;268;176;176;107;83;39;11;3;36282
04:00;28.12981415;865.3060913;27.43052505;0.158355713;5.306091309;19143;7045;1834;1169;816;376;340;257;174;108;108;65;47;20;13;2;31515
04:01;28.12943077;865.0491333;27.41590608;0.157958984;5.049133301;21654;8644;2676;1929;1474;833;777;620;491;342;342;202;151;57;13;1;40205
04:02;28.11279106;865.6915283;27.35395799;0.15826416;5.69152832;18207;6726;1766;1194;823;401;376;278;189;123;123;68;54;27;14;3;30369
04:03;28.08591461;865.9484863;27.42996975;0.158569336;5.948486328;21389;8651;2802;2048;1625;975;926;771;595;398;398;222;152;71;10;4;41033
04:04;28.04290771;865.8200073;27.43888856;0.158660889;5.820007324;20387;8546;2608;1767;1352;695;646;515;387;258;258;163;123;46;7;3;37758
04:05;27.99183273;865.3060913;27.40315371;0.158630371;5.306091309;19826;7724;2177;1494;1127;633;587;466;361;243;243;146;101;49;11;1;35188
04:06;27.94139481;866.0769653;27.2622779;0.158447266;6.076965332;20711;7886;2145;1422;1024;508;471;367;257;174;174;99;76;29;5;1;35348
04:07;27.88621521;866.2054443;27.50651632;0.158996582;6.205444336;19445;7231;1770;1151;785;314;281;201;125;70;70;44;32;14;9;2;31542
04:08;27.81643486;865.9484863;27.37809275;0.158752441;5.948486328;20930;8479;2614;1873;1427;783;742;598;455;296;296;190;145;69;11;1;38908
04:09;27.75151253;865.8200073;27.74210251;0.158874512;5.820007324;21519;8545;2480;1702;1258;679;629;515;389;250;250;146;113;52;10;2;38537
04:10;27.68581772;866.3339233;27.29028417;0.158905029;6.33392334;21928;9135;2596;1773;1330;707;655;509;390;277;277;171;132;49;14;2;39943
04:11;27.61012459;865.5630493;27.58958028;0.158996582;5.563049316;21599;9146;2672;1856;1382;722;678;547;413;285;285;172;132;62;13;0;39964
04:12;27.53442383;866.2054443;27.53810515;0.159332275;6.205444336;18543;7209;1828;1177;827;349;316;228;143;88;88;52;41;26;11;3;30926
04:13;27.45256233;865.6915283;27.82821096;0.159210205;5.69152832;22321;9860;3502;2606;2082;1256;1189;995;790;529;529;311;227;117;17;2;46331
04:14;27.38004875;865.4345703;28.05294073;0.159240723;5.434570313;23060;10243;3527;2597;2068;1272;1185;995;805;539;539;319;230;109;8;2;47496
04:15;27.32712936;866.2054443;27.79560769;0.159484863;6.205444336;22883;9400;2643;1770;1302;658;604;497;369;238;238;144;116;59;12;1;40933
04:16;27.27625656;865.8200073;28.26755191;0.159210205;5.820007324;24649;11157;3567;2579;1931;1118;1047;883;696;471;471;272;186;97;5;3;49129
04:17;27.25037193;865.9484863;27.88824681;0.159088135;5.948486328;24266;9974;2685;1826;1297;665;597;467;343;217;217;118;92;43;16;3;42823
04:18;27.19680214;865.9484863;28.30426092;0.15914917;5.948486328;23123;8899;1926;1205;777;273;234;151;91;51;51;30;18;4;11;4;36844
04:19;27.16476059;866.0769653;27.93855011;0.159210205;6.076965332;20672;8341;1936;1249;815;268;230;143;87;41;41;24;16;4;8;5;33875
04:20;27.13066864;866.4624023;28.33407721;0.159301758;6.462402344;30010;13938;3830;2573;1914;1043;973;771;598;406;406;251;187;92;6;2;56998
04:21;27.09003639;866.4624023;28.13014598;0.159179688;6.462402344;26818;11887;3861;2754;2130;1309;1220;1032;829;567;567;359;255;111;11;0;53710
04:22;27.03722382;866.3339233;28.59519841;0.15914917;6.33392334;26210;10893;2570;1580;1110;484;450;347;264;173;173;120;101;56;15;1;44546
04:23;26.99491882;865.6915283;28.3519607;0.159332275;5.69152832;26570;10823;2830;1951;1443;755;703;570;462;335;335;200;140;64;4;2;47185
04:24;26.95222664;866.2054443;28.70194474;0.159545898;6.205444336;22824;7983;1644;1056;707;286;260;183;118;64;64;38;30;15;6;0;35278
04:25;26.90068626;866.0769653;28.74586242;0.159515381;6.076965332;25351;9874;2930;2149;1689;1004;941;781;606;416;416;251;175;84;3;2;46670
04:26;26.86247635;865.9484863;28.76619669;0.159698486;5.948486328;26808;10294;2659;1832;1392;766;705;578;449;298;298;175;127;48;8;1;46437
04:27;26.82759857;866.3339233;28.7758566;0.159545898;6.33392334;25404;9515;2335;1610;1182;616;564;440;331;224;224;128;95;36;13;2;42717
04:28;26.77476501;867.1047974;28.33741065;0.159851074;7.104797363;26069;10041;2649;1868;1424;818;755;614;467;315;315;202;152;72;7;4;45768
04:29;26.73270035;866.0769653;29.0169178;0.159851074;6.076965332;26470;10968;3458;2473;1855;1103;1028;861;673;442;442;274;207;96;4;1;50354
04:30;26.68537521;866.8478394;28.34967803;0.160003662;6.847839355;25457;9929;3084;2211;1740;1064;1006;832;637;433;433;243;166;73;11;1;47319
04:31;26.62034607;866.0769653;28.91330491;0.159759521;6.076965332;23631;9338;2714;1951;1483;866;810;662;501;337;337;206;154;57;11;5;43058
04:32;26.5821209;866.3339233;29.04242231;0.160003662;6.33392334;25622;10589;3429;2495;1969;1157;1083;908;705;483;483;300;226;112;6;0;49567
04:33;26.52310944;866.2054443;29.08208664;0.160003662;6.205444336;27102;11556;3679;2717;2139;1272;1201;979;774;560;560;334;230;111;9;0;53223
04:34;26.47269058;866.2054443;29.05462706;0.160125732;6.205444336;25080;9244;2349;1613;1118;566;509;402;301;210;210;124;90;42;10;3;41868
04:35;26.43112183;866.4624023;29.11763312;0.160095215;6.462402344;25131;9428;2559;1746;1335;704;659;542;411;279;279;162;122;55;7;2;43419
04:36;26.37004471;865.8200073;29.53520045;0.160400391;5.820007324;22396;8089;1852;1212;790;306;276;189;121;70;70;33;26;16;13;0;35459
04:37;26.32487488;866.7193604;29.2603313;0.160522461;6.719360352;27698;10853;2544;1582;1056;396;356;248;166;97;97;48;39;18;7;3;45205
04:38;26.28445244;867.1047974;28.90826412;0.160675049;7.104797363;28294;12820;4005;2850;2188;1307;1242;1035;837;583;583;368;272;131;10;2;56525
04:39;26.25865555;867.2332764;28.83680165;0.160552979;7.233276367;29454;12765;3273;2079;1408;548;485;346;242;157;157;104;88;43;27;0;51176
04:40;26.21771622;866.4624023;29.13552523;0.160614014;6.462402344;29052;12735;3318;2134;1468;581;527;368;256;149;149;77;60;25;11;0;50910
04:41;26.17189407;866.5908813;29.42773188;0.160705566;6.590881348;24611;10141;2436;1489;933;330;273;164;100;44;44;19;8;5;14;0;40611
04:42;26.14969063;866.4624023;29.39290064;0.160644531;6.462402344;25606;9705;2443;1577;1106;501;456;333;233;143;143;85;64;28;11;1;42434
04:43;26.10142517;866.7193604;29.49091978;0.160827637;6.719360352;28940;12561;3682;2522;1877;993;926;751;567;379;379;217;159;70;12;2;54035
04:44;26.09243774;867.6187134;29.28488282;0.161010742;7.618713379;31192;14441;4310;3003;2150;1103;998;788;607;413;413;254;194;97;15;2;59978
04:45;26.07420921;866.3339233;29.45177001;0.161071777;6.33392334;30764;13566;3993;2758;1998;983;911;704;522;332;332;189;131;63;13;0;57259
04:46;26.077034;867.4902344;29.01858324;0.161193848;7.490234375;25106;9562;2234;1455;975;341;285;187;117;74;74;44;36;9;12;2;40511
04:47;26.10399246;866.9763184;29.60045519;0.161193848;6.976318359;18515;8051;1933;1248;832;291;258;160;89;42;42;20;15;4;14;0;31514
04:48;26.11772728;867.2332764;29.3690234;0.161102295;7.233276367;28650;12313;3045;1867;1235;470;412;313;215;146;146;97;72;35;7;2;49023
04:49;26.13402939;866.9763184;29.52911681;0.16104126;6.976318359;28965;13319;4432;3239;2469;1425;1352;1131;873;569;569;338;241;118;21;0;59061
04:50;26.14006233;866.5908813;29.49919761;0.161102295;6.590881348;30589;14200;4383;3115;2318;1322;1222;997;766;528;528;304;224;94;9;1;60599
04:51;26.16522026;866.9763184;29.46127136;0.16104126;6.976318359;36359;17642;4636;2896;1942;814;744;561;404;271;271;162;130;52;13;1;66897
04:52;26.17484665;866.7193604;29.36487319;0.161132813;6.719360352;23232;9755;2139;1319;826;303;270;174;104;58;58;29;23;11;10;1;38311
04:53;26.1829319;867.2332764;29.55965209;0.161193848;7.233276367;24724;10706;2426;1422;932;319;260;148;78;37;37;15;8;1;7;0;41120
04:54;26.20616341;867.1047974;29.30571907;0.161224365;7.104797363;32857;16321;5170;3583;2725;1558;1465;1213;953;630;630;378;277;122;12;0;67894
04:55;26.23055077;867.4902344;29.12380057;0.161407471;7.490234375;30022;13810;4083;2817;2088;1073;1006;779;613;424;424;252;175;72;9;1;57647
04:56;26.25378036;867.4902344;29.10072519;0.161621094;7.490234375;37095;18365;4357;2640;1721;636;548;361;238;118;118;59;45;18;10;5;66329
04:57;26.28278351;866.4624023;29.65732268;0.161651611;6.462402344;27634;12400;3001;1834;1196;369;325;187;104;48;48;12;6;2;10;1;47176
04:58;26.30806541;866.7193604;29.26628618;0.161590576;6.719360352;33278;16274;4600;3116;2213;1055;970;721;532;339;339;194;147;68;7;3;63853
04:59;26.33693886;866.7193604;29.3358902;0.161773682;6.719360352;41953;22803;5949;3709;2425;702;584;329;171;58;58;24;17;5;20;1;78807
05:00;26.38274765;866.5908813;29.05109408;0.161590576;6.590881348;25226;10470;2658;1717;1133;423;363;236;155;79;79;44;32;20;14;1;42649
05:01;26.3931427;866.9763184;29.02133763;0.161499023;6.976318359;27306;11652;3452;2367;1739;854;789;619;469;288;288;154;102;38;17;3;50134
05:02;26.42624664;866.7193604;29.26872647;0.161560059;6.719360352;30181;14096;3793;2425;1706;847;760;580;426;281;281;160;109;41;10;1;55696
05:03;26.45344543;866.8478394;28.90976495;0.161651611;6.847839355;25666;11285;2848;1835;1303;642;581;455;336;205;205;121;89;46;11;3;45628
05:04;26.44613266;866.8478394;29.0126414;0.161743164;6.847839355;25039;10626;2974;1982;1404;710;632;473;347;216;216;119;90;44;11;1;44883
05:05;26.4271431;866.2054443;29.19253358;0.161743164;6.205444336;20575;7904;1935;1227;813;252;221;133;82;32;32;14;9;1;6;2;33236
05:06;26.40982246;866.8478394;29.12979829;0.161987305;6.847839355;26261;11619;3637;2631;1986;1063;995;782;606;405;405;241;178;75;14;1;50898
05:07;26.37761497;866.4624023;29.11069314;0.161956787;6.462402344;27127;11697;3234;2213;1626;802;736;591;452;285;285;177;129;71;11;1;49436
05:08;26.35169601;866.0769653;29.25641066;0.16192627;6.076965332;24615;9876;2282;1423;941;335;293;195;124;70;70;34;28;9;7;1;40302
05:09;26.32269478;866.8478394;29.18569162;0.162078857;6.847839355;30085;13411;3180;2097;1459;652;602;454;331;200;200;116;88;39;4;1;52918
05:10;26.28368187;866.9763184;29.20806548;0.161834717;6.976318359;28380;13280;4303;3110;2400;1416;1316;1090;852;594;594;348;255;125;12;1;58075
05:11;26.23388672;866.8478394;29.00437522;0.162109375;6.847839355;26718;11253;2798;1810;1275;579;529;384;285;182;182;118;89;43;16;6;46261
05:12;26.1969223;867.3617554;28.91075495;0.162261963;7.361755371;30135;14124;4120;2821;2070;1062;976;783;586;405;405;233;160;83;15;3;57978
05:13;26.14917564;865.8200073;29.90147076;0.162261963;5.820007324;23843;9962;2348;1490;960;339;300;206;131;64;64;32;24;10;11;3;39784
05:14;26.10617447;867.2332764;29.31279363;0.162445068;7.233276367;30309;15385;4238;2584;1646;533;466;320;214;114;114;71;56;29;10;2;56089
05:15;26.04455566;866.3339233;30.07354029;0.162261963;6.33392334;27952;13121;3918;2657;1913;978;910;717;561;398;398;238;176;85;10;1;54032
05:16;26.01104736;866.5908813;29.62314198;0.162628174;6.590881348;22575;8977;2133;1300;863;306;263;176;117;56;56;35;28;17;4;2;36906
05:17;25.96996307;867.4902344;29.88396864;0.162872314;7.490234375;33149;15669;5035;3526;2679;1457;1341;1075;823;562;562;319;211;95;10;0;66513
05:18;25.90987396;867.4902344;29.31650472;0.162902832;7.490234375;25591;10959;2840;1833;1327;592;528;378;250;165;165;100;79;33;10;0;44850
05:19;25.86146164;867.7471924;29.85466435;0.16305542;7.747192383;25316;10327;2619;1680;1177;477;426;320;230;141;141;76;52;28;13;1;43023
05:20;25.81754494;867.2332764;29.57802592;0.16317749;7.233276367;22752;8984;2119;1372;869;323;277;184;114;50;50;21;13;2;8;2;37138
05:21;25.76360512;867.3617554;30.07971682;0.163452148;7.361755371;21871;8857;2009;1198;775;263;225;153;103;52;52;24;18;4;9;2;35613
05:22;25.70311165;867.1047974;29.65276083;0.163513184;7.104797363;24739;11057;3314;2343;1743;947;888;722;566;398;398;267;206;99;7;1;47694
05:23;25.66059494;867.6187134;29.74058315;0.163452148;7.618713379;24678;9896;2532;1613;1102;488;435;322;225;136;136;77;53;26;13;1;41732
05:24;25.60831451;868.3895874;29.61980295;0.163391113;8.389587402;27434;12028;3625;2496;1830;995;934;757;596;414;414;229;159;64;6;3;51981
05:25;25.55577087;867.4902344;30.11895204;0.163665771;7.490234375;36159;18473;5253;3324;2192;662;568;328;177;73;73;25;14;4;6;1;67331
05:26;25.51183319;867.1047974;29.84667011;0.16394043;7.104797363;27144;11728;2986;1933;1327;541;476;345;235;126;126;85;56;24;10;1;47142
05:27;25.47328949;867.6187134;30.04764579;0.163757324;7.618713379;27979;12568;3806;2660;1950;1031;954;783;604;417;417;264;204;93;8;1;53738
05:28;25.41546822;866.9763184;30.35259829;0.163909912;6.976318359;33908;16542;4821;3162;2209;844;753;536;389;231;231;140;106;57;7;1;63936
05:29;25.37743187;867.6187134;30.36076622;0.16418457;7.618713379;30690;14483;4513;3135;2306;1216;1126;901;695;473;473;251;194;75;5;3;60536
